id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
19691,US,"Shows the earthiness that often marks young Calera Pinot, which makes it less flashy but more elegant and food-friendly than many more expensive wines. The herb-infused cherry, raspberry and cola flavors are ripe and succulent, but acidity is a little deficient, so this may not be the most ageable wine.",Reed Vineyard,88,50.0,California,Mount Harlan,Central Coast,,,Calera 2004 Reed Vineyard Pinot Noir (Mount Harlan),Pinot Noir,Calera
90768,US,"Dark gold in color and intensely cradled in oak, this wine maintains a balance of complex, well-defined flavors of honey and apple, with lurking minerality that keeps it fresh and lively. It's lush and yet layered, a complete package. Drink now through 2020.",Dutton Ranch,93,42.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Vermeil 2014 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,Vermeil
110576,US,"This isn't the most powerful, impressive Pinot Noir from the Sonoma Coast, but it has a lot going for it. It's bone dry, crisply acidic and elegant on the palate, with a flavor of sour cherry candy that's savory and clean. Drink now.",Annabella,86,17.0,California,Sonoma Coast,Sonoma,,,Michael Pozzan 2010 Annabella Pinot Noir (Sonoma Coast),Pinot Noir,Michael Pozzan
39477,France,"Full bodied and plush in texture, with extremely supple tannins alongside flavors of raspberry, plum and clove. The juicy beam of fresh fruit lingers nicely on the finish. Drink now–2018.",Cuvée de Nalys,90,20.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Kirkland Signature 2010 Cuvée de Nalys Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Kirkland Signature
75970,Italy,"Here is a thick and impenetrable Brunello with jammy aromas of cooked blackberry, molasses, raisin and dried prunes. The mouthfeel is dense and firm yet the wine offers a refreshing burst of crispness on the close.",,85,,Tuscany,Brunello di Montalcino,,,,Camigliano 2003  Brunello di Montalcino,Sangiovese Grosso,Camigliano
80200,Italy,"Much of the improvements made to the celebrated Pajé cru are thanks to the Roagna family that owns a large part of it. Here is a cellared Riserva with darker concentration and heft followed by broad aromas of tobacco, leather, spice and plummy fruit. Mineral notes and cassis play a part and the wine needs some time in the glass to fully open.",Pajé Riserva,90,100.0,Piedmont,Barbaresco,,,,Roagna 1998 Pajé Riserva  (Barbaresco),Nebbiolo,Roagna
25851,Italy,"Here's a bright, food-friendly bottling that offers raspberry, cherry and light spice aromas. The mouthful is lean and compact, and the wine shows a zesty vein of fresh acidity on the close.",,88,20.0,Tuscany,Rosso di Montalcino,,,,Fanti 2010  Rosso di Montalcino,Sangiovese Grosso,Fanti
12444,France,"This well-balanced, off-dry wine has a fine line of acidity to balance its gentle sweetness. It features flavors of vanilla and baked apples. The wine could be matched with fruit desserts, but it is best consumed on its own.",Délice Demi-Sec,87,,Champagne,Champagne,,Roger Voss,@vossroger,Mailly Grand Cru NV Délice Demi-Sec  (Champagne),Champagne Blend,Mailly Grand Cru
19970,Portugal,"Well balanced wine, the entry level of the Conceito range. It has lively acidity and red cherry and strawberry fruits packed with underlying tannins. It is a fresh wine, showing the lighter side of the Douro, while retaining great minerality.",Contraste,88,19.0,Douro,,,Roger Voss,@vossroger,Conceito Vinhos 2008 Contraste Red (Douro),Portuguese Red,Conceito Vinhos
104119,France,"Grenache, Cinsault and Syrah form a soft warm blend that is ready to drink. It has acidity and spice as well as red berries. It's a fine apéritif style with its light touch and final crispness. Drink now.",Domaine Saint Jean le Vieux,87,13.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Compagnie Viticole de Provence 2016 Domaine Saint Jean le Vieux Rosé (Côtes de Provence),Rosé,Compagnie Viticole de Provence
45506,France,"This crisp, fruit-driven wine is full of sliced apple and bright acidity. It has a touch of pepper and a juicy aftertaste of squeezed blood orange. Drink now.",Clos les Montys Sur Lie,88,16.0,Loire Valley,Muscadet Sèvre et Maine,,Roger Voss,@vossroger,Jérémie Huchet 2015 Clos les Montys Sur Lie  (Muscadet Sèvre et Maine),Melon,Jérémie Huchet
110185,Portugal,"Pale gold in color, this was made in clay amphoras, giving a dry wine but one that has a honeyed edge. It is aromatic, ripe, and spicy, with an herbal character as well as good finishing acidity. Drink this limited-production wine from 2018.",Herdade de São Miguel Art.Terra Amphora Branco,91,23.0,Alentejano,,,Roger Voss,@vossroger,Casa Agricola Alexandre Relvas 2016 Herdade de São Miguel Art.Terra Amphora Branco Arinto (Alentejano),Arinto,Casa Agricola Alexandre Relvas
73274,US,"A fairly standard Syrah, softly sweet and direct in berry, mocha, spice and oak flavors. Tons of fruit, but lacks complexity for the price.",Syrah du Soleil,85,36.0,California,Sonoma County,Sonoma,,,Collier Falls 2009 Syrah du Soleil Syrah (Sonoma County),Syrah,Collier Falls
111062,US,"A light, easy-drinking Merlot that spent two months in new French oak and otherwise speaks of dark plums and earth. Some bottle variation; two bottles tasted.",Reserve,87,42.0,California,Temecula Valley,South Coast,Virginie Boone,@vboone,Middle Ridge 2008 Reserve Merlot (Temecula Valley),Merlot,Middle Ridge
95232,Spain,"Unfocused, somewhat compromised aromas of green banana and papaya are a bit soapy. This is acceptable but coarse in feel. Peppery green-fruit flavors echo in milder fashion on the finish.",Brut Selección,84,15.0,Catalonia,Cava,,Michael Schachner,@wineschach,Chatel NV Brut Selección Sparkling (Cava),Sparkling Blend,Chatel
18440,US,"Spicy, peppery and still a bit sharp, this Merlot-dominated blend includes fruit from both estate vineyards—Seven Hills and Pepper Bridge. It shows the seamless polish that marks all of Jean-François Pellet's wines. The finish is focused and long, with delicious highlights of cinnamon and dark chocolate.",,90,50.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Pepper Bridge 2009 Merlot (Walla Walla Valley (WA)),Merlot,Pepper Bridge
82181,Italy,"Underbrush, blackberry, blue flower and mocha lead the nose on this blend of Sangiovese, Cabernet Sauvignon and Syrah. The dense palate offers cassis, black cherry, black pepper, espresso and licorice alongside youthfully assertive tannins. Drink 2016–2021.",Riserva,90,33.0,Tuscany,Morellino di Scansano,,Kerin O’Keefe,@kerinokeefe,Morisfarms 2011 Riserva  (Morellino di Scansano),Red Blend,Morisfarms
43323,Italy,"A blend of Sangiovese, Merlot, Syrah and other grapes, this features aromas of bright berry, spice and violet. The vibrant, easy-drinking palate offers black cherry, red currant and black pepper alongside supple tannins and fresh acidity.",,87,17.0,Tuscany,Morellino di Scansano,,Kerin O’Keefe,@kerinokeefe,Morisfarms 2013  Morellino di Scansano,Red Blend,Morisfarms
69289,France,"Smooth and soft, this creamy textured wine has warm pear and apple flavors. It's ripe, lightly spicy and very soft on the finish.",Tradition,85,,Alsace,Alsace,,Roger Voss,@vossroger,Dopff & Irion 2010 Tradition Pinot Blanc (Alsace),Pinot Blanc,Dopff & Irion
7313,US,"The winery has had some success with this Spanish variety, but the '05 is not one of their best efforts. The wine is thinly structured and harsh in tannins, with exaggerratedly sweet cherry, cola and currant flavors.",Flamenco Rojo,82,27.0,California,Paso Robles,Central Coast,,,Martin & Weyrich 2005 Flamenco Rojo Tempranillo (Paso Robles),Tempranillo,Martin & Weyrich
117002,US,"Moderately aromatic, this has notes of woodspice, dill, fruit leather and cherry. It's medium bodied with firm tannins and tart cherry and chocolate flavors that carry through the finish.",Caring Passion Estate Grown,86,17.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Stemilt Creek 2010 Caring Passion Estate Grown Merlot (Columbia Valley (WA)),Merlot,Stemilt Creek
70114,France,"Fruity and bold, this opens with direct aromas of cherry, strawberry and pomegranate that are accented by hints of sweet pea, violet and lavender. The medium-weight palate offers ample lifting acidity and a finish of tart red berries and watermelon rind.",,89,15.0,Languedoc-Roussillon,Minervois,,Lauren Buzzeo,@laurbuzz,Château du Donjon 2015 Rosé (Minervois),Rosé,Château du Donjon
25084,France,"Ripe red berries, cherries and plums lead the bouquet of this friendly and approachable red. Those notes follow through to the creamy palate, while accents of carnation and pressed violet petals add depth and interest. A hint of sweet spice accents the finish.",,87,12.0,France Other,Vin de France,,Lauren Buzzeo,@laurbuzz,L'original French Kiss NV Pinot Noir (Vin de France),Pinot Noir,L'original French Kiss
7136,Italy,"Appropriately named “Passion,” this hearty red wine expresses itself with opulence and generosity. Bold fruit layers of blackberry and cherry liqueur are framed by spice and chewy pipe tobacco. There's a ripe, syrupy feel in the mouth, with loads of jammy fruit on the close.",Passione,88,,Southern Italy,Primitivo del Salento,,,,Vigne & Vini 2008 Passione  (Primitivo del Salento),Primitivo,Vigne & Vini
114198,Spain,"Aromas of currant, plum, herbs and dry brush are fresh, focused and don't try too hard. Wiry and juicy on the palate but not all that deep, this blend of 40% Cabernet and 60% Mencía tastes of pointed plum and raspberry, flavors that turn a touch sour on a zesty, acidic finish.",Palacio de Arganza Cabernet Sauvignon-Mencia,87,24.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Vinos de Arganza 2012 Palacio de Arganza Cabernet Sauvignon-Mencia Red (Vino de la Tierra de Castilla y León),Red Blend,Vinos de Arganza
15797,Portugal,"Packed with fruit, minerality and impressive wood-aging flavors, this is a single-parcel wine of immense power. Black fruits and tannin share the honors, giving structure and density. It's a wine for long-term aging, solid and concentrated. Drink from 2019.",CV Curriculum Vitae,94,99.0,Douro,,,Roger Voss,@vossroger,Lemos & Van Zeller 2012 CV Curriculum Vitae Red (Douro),Portuguese Red,Lemos & Van Zeller
116896,Germany,"Aromatically subtle with scents of delicate stone fruit marked by flint and slate, this Riesling builds in intensity on the palate with loads of luscious white-peach flavor. It's delicate and crisp on the palate with a long, white-tea finish.",Bernkasteler alte Badstube am Doctorberg Spätlese,91,33.0,Mosel,,,Anna Lee C. Iijima,,Dr. Heidemanns-Bergweiler 2011 Bernkasteler alte Badstube am Doctorberg Spätlese Riesling (Mosel),Riesling,Dr. Heidemanns-Bergweiler
93796,Chile,"Lots of cedar is evident on the nose and palate of this red blend. The berry and cassis aromas and flavors are a bit hard to discern and also bear a too-prominent minty, slightly herbaceousness. This medium weight wine closes with a dry tart woodiness that lacks mass appeal.",Finis Terrae,83,32.0,Maipo Valley,,,,,Cousiño-Macul 1997 Finis Terrae Cabernet Sauvignon-Merlot (Maipo Valley),Cabernet Sauvignon-Merlot,Cousiño-Macul
44928,Austria,"Fruity, immediately appealing berry flavors dominate this wine. It has an edge of wood, but that simply smoothes out the fruit rather than adding tannins. Lively, delicious, drinkable now.",Ried Hochberg,88,23.0,Mittelburgenland,,,Roger Voss,@vossroger,Hans Igler 2005 Ried Hochberg Blaufränkisch (Mittelburgenland),Blaufränkisch,Hans Igler
76239,Chile,"Lean aromas of bell pepper and green fruits are not overly intense. This is linear, juicy and tight in frame. Flavors of lime, scallion, caper and dry cider finish racy and scouring. Good mouthfeel is a plus.",Gran Reserva,88,13.0,Casablanca Valley,,,Michael Schachner,@wineschach,Indomita 2014 Gran Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Indomita
20725,Italy,"There's a touch of wet earth or forest floor that gives this wine a brambly but rustic feel. Aromas include leather, old spice, prune, tobacco and teriyaki sauce. Pair this wine with meat dishes marinated long in red wine or spicy barbecue sauce.",Corte Vaona,87,45.0,Veneto,Amarone della Valpolicella Classico,,,,Novaia 2007 Corte Vaona  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Novaia
7615,France,"A very subdued nose leads to a fresh, lively and light palate that displays subtle red-currant fruit. Freshness makes this appetizing while the finish is dry and refreshing.",,87,18.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Michel Fonne NV Sparkling (Crémant d'Alsace),Sparkling Blend,Domaine Michel Fonne
119452,US,"There's a streak of rose petal amidst soft red and blue fruit in this Zinfandel. The tannins are soft, and there's not much to offer in terms of spice or concentrated flavors.",Blend 5,83,20.0,California,Redwood Valley,,Virginie Boone,@vboone,Claudia Springs NV Blend 5 Zinfandel (Redwood Valley),Zinfandel,Claudia Springs
14851,US,"This unoaked Chardonnay showcases delicious pristine mango, peach and apricot flavors. Approachable and uncomplicated, it's a fruit-forward yet refreshingly structured wine for everyday pleasure. Drink now through 2019.",Unoaked,88,12.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Wagner 2015 Unoaked Chardonnay (Finger Lakes),Chardonnay,Wagner
114472,Italy,"Il Poggiale Riserva opens with bold tones of blackberry pie, plum, currant, leather, rum cake and dried rosemary. There's a ripe, almost jammy, quality to the fruit, and the palate feels dense and richly textured.",Il Poggiale Riserva,89,35.0,Tuscany,Chianti Classico,,,,Castellare di Castellina 2009 Il Poggiale Riserva  (Chianti Classico),Sangiovese,Castellare di Castellina
40093,France,This wine is fruity and crisp. It is also full of ripe apple and rich pear fruits that give density and fine concentration to this delicious impressive wine. The acidity adds brightness while the minerality comes from the taut steely texture. Drink this wine now.,,90,50.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Bernard Reverdy et Fils 2015  Sancerre,Sauvignon Blanc,Bernard Reverdy et Fils
