WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,ROP,DTS,DCAL,DRHO,LITHOFACIES
16/2-11 A,1098.0032,475319,6518481.5,-1061.476807,HORDALAND GP.,Skade Fm.,12.41147614,,0.806195378,0.807173789,2.098490715,44.16518021,0.290073752,2.678361416,129.7903748,,39.97032547,,,-0.019493148,30000
16/10/2003,2689.941599,460452.75,6453745,-2649.421631,VESTLAND GP.,Smith Bank Fm.,8.57005024,1.71401751,1.727908969,2.191191673,2.47728157,117.4752426,0.224809378,3.847250462,86.23571014,,20.78000069,161.9695892,0.070050411,-0.007512346,65000
15/09/2013,3137.96,437601.5625,6470983.5,-3112.347168,VESTLAND GP.,Smith Bank Fm.,9.92165184,,2.343340874,2.017971993,2.544899941,98.71800995,0.303871691,,90.47571564,136.9292908,3.515779734,,,-0.008628308,65000
15/09/2017,1210.237998,438593.4375,6478952.5,-1188.203979,HORDALAND GP.,Utsira Fm.,12.79699993,1.529048085,1.045456052,1.085604668,1.775642753,65.60353088,0.494269848,1.881598473,147.111969,34.2263298,33.92119598,,,-0.002845801,65000
16/10/2001,2694.94379,444169.9063,6435569.5,-2669.465576,SHETLAND GP.,Svarte Fm.,8.953100205,,3.666584253,3.546397686,2.603866577,33.16877365,0.12091241,4.179467678,74.52527618,111.803299,2.485846043,,0.453100205,-0.004146685,70000
15/09/2013,2978.208,437606.9688,6470984,-2952.697266,VESTLAND GP.,Smith Bank Fm.,8.505177498,,2.180537462,2.112577915,2.488891602,96.30175018,0.345498145,3.97951436,90.61581421,126.2750015,4.628356457,,,0.003162436,65000
16/10/2005,2863.884387,448702.4375,6429292,-2820.316406,TYNE GP.,Mandal Fm.,8.542513847,1.141933799,1.148247123,1.153276801,2.367039204,191.5830841,0.428082496,6.755057335,120.8460999,,98.86921692,,0.042514086,0.00371384,65000
16/10/2001,1339.86379,444151.8438,6435550.5,-1314.812378,HORDALAND GP.,Utsira Fm.,17.59769821,1.037959576,1.027557612,1.008553505,,106.0120392,,,138.67453,78.79477692,14.83739567,,0.097697996,,65000
15/09/2013,791.08,437642.625,6470973.5,-766.0479126,NORDLAND GP.,,20.04773903,,1.324304819,1.495034218,2.087876082,73.44757843,,2.578677416,156.525238,34.0078125,30.75708771,,,0.003677152,65000
16/10/2001,1496.57579,444152.3438,6435551.5,-1471.517334,HORDALAND GP.,Utsira Fm.,12.47203445,,1.013255954,0.879714966,2.125382662,70.83623505,0.434023738,8.768228531,131.9809113,91.06745148,12.63826752,,-0.027965544,0.002873067,65000
15/09/2015,2196.928,436807.125,6463008,-2171.656738,HORDALAND GP.,Frigg Fm.,21.19830132,0.600038588,0.600038588,0.548619628,2.160736322,51.12097549,0.473163039,3.659741163,133.6062927,80.44999695,16.94369125,,8.94830513,0.017088527,65000
16/10/2001,612.3917898,444151.8125,6435549.5,-587.3493042,NORDLAND GP.,,18.95300293,1.062346697,1.257650852,1.337228656,,115.5686874,,,155.5027618,78.16291046,29.56428719,,1.453001976,,65000
16/10/2003,1589.461599,460424.4688,6453750.5,-1549.404053,HORDALAND GP.,Utsira Fm.,12.93873978,0.687520683,0.686265647,0.821270168,2.140463114,120.4124832,,3.071124077,132.887558,87.22888947,32.39358521,,0.688738644,0.024257876,65000
16/11-1 ST3,2732.177201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.30430603,,,,,6.781247139,,,68.35889435,,3.806546688,,,,88000
16/11-1 ST3,2596.593201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.43931198,,,,,10.08071804,,,68.37699127,,1.617589474,,,,88000
15/09/2017,2464.693998,438597.0313,6478966,-2442.518066,ROGALAND GP.,Heimdal Fm.,12.26599979,1.051841378,0.483636022,0.383850992,2.132213354,32.72473145,0.352795541,3.172710419,104.7076874,31.25975037,17.45454407,,,-0.018100001,30000
16/10/2001,2425.14379,444162.4375,6435560.5,-2399.94165,SHETLAND GP.,Tor Fm.,12.39438534,,2.734004736,2.636471987,2.502026796,23.76050568,0.134638548,4.627733231,70.87902069,99.59475708,2.496813059,,-0.10561455,-0.017480621,70032
16/02/2016,1422.382396,476768.25,6523588.5,-1396.017456,HORDALAND GP.,Skade Fm.,12.66581345,,0.837456107,0.825726271,2.179015875,133.4968262,0.493835598,3.784722567,142.5360718,,27.76109695,,,0.00559253,65000
16/02/2016,2180.862396,476769.6875,6523587.5,-2154.484131,ROTLIEGENDES GP.,Skagerrak Fm.,8.581983566,,6.099792004,6.255600452,2.513141394,135.2738037,0.143128738,3.234284401,70.03247833,,23.51232719,130.5202789,,-0.00250014,30000
16/10/2003,2807.589599,460458.3125,6453746,-2766.933838,VESTLAND GP.,Smith Bank Fm.,8.391769409,1.720094442,1.739158034,2.613478661,2.522726059,119.9464035,0.249244094,2.879732609,85.91916657,,38.84999847,162.0194092,-0.108230777,0.005239923,65000
15/09/2017,1199.445998,438593.3438,6478952.5,-1177.412598,NORDLAND GP.,Utsira Fm.,12.71100044,1.285470486,1.089592099,1.140073776,1.813673496,62.99149704,0.534644246,2.398425579,145.1848145,34.68413925,28.81070519,,,-0.009120627,65000
16/10/2003,1996.669599,460432.9063,6453746,-1956.484009,ROGALAND GP.,Lista Fm.,14.29488468,0.46224165,0.460166067,0.500295878,2.118154287,94.44166565,,,139.6936951,88.48447418,53.29999924,,2.445660114,0.077468701,65000
15/09/2013,3107.864,437603.0313,6470983.5,-3082.287354,VESTLAND GP.,Smith Bank Fm.,9.238388062,,2.349966288,2.058197022,2.523980379,98.90720367,0.333622217,,87.71657562,134.677124,3.968307018,,,0.0082118,65000
15/09/2017,1055.197998,438592.5,6478953,-1033.170288,NORDLAND GP.,Utsira Fm.,12.63868046,,1.600702524,1.864698768,,68.59294891,0.590467989,,136.4044037,36.2072525,14.39633083,,,,65000
15/09/2017,2468.949998,438597.0313,6478966,-2446.773193,ROGALAND GP.,Heimdal Fm.,12.33148766,1.33243084,0.971495986,0.575863779,2.311594009,28.13394737,0.200087592,3.838812351,89.3274231,31.05660629,2.577938795,,,-0.003068486,70000
16/10/2001,2077.06379,444157.3438,6435555.5,-2051.939697,HORDALAND GP.,Utsira Fm.,12.78524685,,0.474781185,0.383436471,2.161743164,60.82648468,0.436996162,6.332233906,142.6158905,87.29308319,14.94766235,,0.285247803,-0.001130952,65000
16/2-11 A,1570.7232,475439.3125,6518747.5,-1429.773682,HORDALAND GP.,Skade Fm.,12.22396851,,1.009533286,1.03548634,2.290529251,81.66921234,0.502695501,4.618800163,140.2201386,,42.63967514,,,-0.014254988,65000
16/11-1 ST3,2580.481201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.42502499,,,,,5.451002121,,,68.45561981,,2.621554375,,,,88000
16/10/2003,1366.781599,460422.8438,6453751.5,-1326.733398,HORDALAND GP.,Utsira Fm.,12.90851975,1.010962367,1.009849668,1.269032478,2.169763327,122.7141037,,5.150212765,128.9504547,86.32907105,22.5,,0.658517659,0.035191335,65030
16/10/2001,2132.23979,444158.3438,6435556,-2107.105469,ROGALAND GP.,Balder Fm.,12.40620041,,0.875671685,0.969079554,2.255716324,61.64288712,0.386822403,4.403162956,116.0978394,92.93491364,12.82010269,,-0.093799591,-0.017844904,99000
16/02/2016,1267.798396,476768.1563,6523588.5,-1241.43335,HORDALAND GP.,Skade Fm.,13.01142979,,1.058859229,1.056598663,2.064773798,79.5408783,0.444343358,3.299577236,136.0987396,,24.86424637,,,0.00187069,65000
16/11-1 ST3,1196.217201,474568.0625,6436487.5,-1169.202026,HORDALAND GP.,,11.92765713,,1.002530098,0.86961931,,57.80416489,,,170.1152191,49.48986816,7.2552104,,,,65000
15/09/2013,543.928,437642.3438,6470973,-518.9000244,NORDLAND GP.,,19.38963699,,1.513527513,1.744454503,2.060499907,70.09736633,,2.144325972,156.5239563,27.94262314,49.65760422,,,0.0024,65000
15/09/2015,598.496,436818.2188,6462991.5,-573.4938965,NORDLAND GP.,,19.35277939,1.11241138,1.11241138,1.512283921,2.003851175,90.21115112,,2.155943155,165.2509918,50.22644806,33.71622467,,1.852781892,0.013870347,65000
15/09/2013,1456.992,437640.3125,6470978,-1431.930786,HORDALAND GP.,Utsira Fm.,16.21240616,,1.028423071,1.074302554,1.969094753,88.59196472,0.60721153,2.750034094,143.6390991,56.11759949,44.18026352,,,0.025187964,65000
16/2-11 A,1901.0192,475534.1563,6518962,-1662.30957,SHETLAND GP.,Hod Fm.,13.23988152,,1.730414271,1.758429647,2.362721443,14.29733658,0.215937406,6.602270126,79.38085175,,5.510069847,151.0492249,,0.019304791,70000
15/09/2013,3248.008,437594.875,6470983,-3222.187988,VESTLAND GP.,Smith Bank Fm.,8.710365295,,2.411949158,2.785734654,2.488328934,113.2712097,0.336220473,,88.2862854,145.5808563,5.126162529,,,0.056126092,65000
15/09/2015,2813.896,436801.5938,6463017,-2788.500488,VIKING GP.,Heather Fm.,7.937954426,2.344342947,2.344342947,1.945597649,2.471217632,63.74085617,0.253123641,3.599703074,87.29330444,113.8003235,12.51645279,,-0.562045336,-0.040641502,65030
15/09/2015,1500.312,436813.2813,6462992,-1475.271606,HORDALAND GP.,Utsira Fm.,12.51780891,1.248749137,1.248749137,1.224898338,2.010014296,84.7605896,0.548787534,2.543749094,150.5341187,65.34246826,46.13293457,,0.267812222,0.039000001,65000
15/09/2015,1444.68,436813.2813,6462992,-1419.641113,HORDALAND GP.,Utsira Fm.,12.86321545,1.325486898,1.325486898,1.439485431,1.855352044,85.36990356,0.539675653,2.208943605,158.4101105,64.57312775,50.03006744,,0.613213897,0.038398951,65000
15/09/2017,2715.037998,438596.8438,6478968,-2692.835449,VESTLAND GP.,Draupne Fm.,8.367157936,1.49740386,1.335696697,2.853110313,2.140025854,95.68082428,0.29065454,3.487746,82.65516663,32.69910049,3.403037071,,,-0.023355538,65000
15/09/2015,1570.84,436812.6875,6462993,-1545.787964,HORDALAND GP.,Utsira Fm.,14.55789852,0.898784935,0.898784935,0.907650113,1.948096275,64.96463013,0.534508467,2.736967087,162.5288696,66.38564301,56.87998581,,2.307895184,0.094299063,65000
15/09/2017,2866.885998,438597.4375,6478968.5,-2844.680176,VESTLAND GP.,Smith Bank Fm.,9.13209343,1.743115187,1.707496643,1.611493588,2.434636593,92.36463928,0.273435473,10.68839932,89.87489319,45.81023026,3.13852191,,,0.065986618,65000
16/10/2001,2143.63979,444158.5,6435556,-2118.50415,ROGALAND GP.,Sele Fm.,12.37064934,,0.651059687,0.510988295,2.272582769,75.18066406,0.381835878,3.692316055,141.3605804,84.21875,13.37968445,,-0.12935032,-0.022959681,65000
15/09/2013,2492.264,437616.2813,6470981.5,-2466.867432,SHETLAND GP.,Tor Fm.,12.50978088,,5.52870369,5.233373642,2.590170384,10.43484116,0.097854227,4.946163178,61.91677856,79.52635956,5.403226376,,,-0.004718542,70000
16/11-1 ST3,1231.633201,474568.1875,6436487.5,-1204.617554,HORDALAND GP.,,13.12183189,,0.96447289,0.782486916,,57.01254273,,,174.7937164,50.43180084,4.396160126,,,,65000
15/09/2015,2046.448,436809.0938,6463004,-2021.250122,HORDALAND GP.,Frigg Fm.,13.23238754,0.588313818,0.588313818,0.616419375,2.127478361,28.54775238,0.413079411,2.660011768,105.1530533,80.47544098,95.23964691,,0.98238647,0.085179821,30000
16/10/2003,1952.893599,460431.3125,6453747,-1912.74585,ROGALAND GP.,Lista Fm.,13.46895981,0.437286615,0.436591774,0.462830573,2.1463058,106.2473297,,,142.1497498,88.87395477,42.29999924,,1.218961477,0.072618485,65000
16/02/2016,774.4063961,476768.2188,6523588,-748.041748,NORDLAND GP.,,12.39737415,,1.374565363,1.372244835,2.136093378,132.9555206,0.450002551,3.236502171,149.6202698,,35.12545395,,,-0.001024642,65000
16/10/2003,2350.677599,460441.875,6453743.5,-2310.340332,SHETLAND GP.,Svarte Fm.,9.143514633,1.545165777,1.516891003,2.251169443,2.449262619,48.76755524,0.164226249,4.50552702,75.46919251,,23.45999908,141.8710022,0.64351511,0.008778265,70000
15/09/2013,1180.352,437640.8125,6470976,-1155.301758,HORDALAND GP.,Utsira Fm.,17.42814636,,0.690096855,0.851599991,1.831802368,28.48342133,0.522606671,14.81456184,149.1799011,48.49873352,43.93996048,,,-0.013911328,30000
16/02/2016,799.0303961,476768.2188,6523588,-772.6657715,NORDLAND GP.,,12.4761858,,1.240739465,1.242371082,2.193157435,113.9569473,0.417798519,4.117156982,142.1323242,,27.67328453,,,0.015504176,65000
15/09/2017,2663.661998,438596.4375,6478968,-2641.462891,SHETLAND GP.,Hod Fm.,9.124284744,14.6169138,8.519335747,7.834950447,2.414101124,17.91804695,0.095180303,4.816534996,73.54547882,47.67484283,2.874320507,,,-0.005841288,70000
16/10/2001,1518.00779,444152.4063,6435552,-1492.94812,HORDALAND GP.,Utsira Fm.,12.53122234,,0.830853701,0.834282398,2.032124519,100.0046768,0.444380015,8.759189606,143.40979,92.39245606,13.96141434,,0.03122223,0.010299574,65000
16/10/2002,2776.081202,443276.625,6444984.5,-2748.857178,SHETLAND GP.,Svarte Fm.,11.79586315,,6.267624855,4.611154079,2.325345039,17.11183357,0.226396829,11.05561352,65.90594482,101.0746994,,,-0.454137474,-0.230749771,70000
16/11-1 ST3,2913.057201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.52857781,,,,,4.769284725,,,68.27867127,,4.90905714,,,,88000
16/2-11 A,1799.6352,475506.3438,6518896,-1590.858765,SHETLAND GP.,Ekofisk Fm.,13.36188316,,2.313254595,2.355306149,2.41247201,16.00299072,0.192733154,5.554471016,75.19052124,,7.696725369,140.6793213,,-0.00635956,70000
16/10/2001,2023.40779,444156.3438,6435555.5,-1998.293945,HORDALAND GP.,Utsira Fm.,14.23467541,,0.522664011,0.543942392,2.100753069,68.1636734,0.409481078,12.86045265,141.7993164,84.69947052,11.551898,,1.734675527,0.027138762,65000
16/10/2003,1943.013599,460431,6453747,-1902.871704,ROGALAND GP.,Lista Fm.,13.30668354,0.431499273,0.432284981,0.49238643,2.186921835,103.970047,,6.63925314,138.4073334,88.75228882,47.40000153,,1.516090512,0.059101842,65000
16/10/2002,3094.369202,443270.0313,6444990,-3067.033936,VESTLAND GP.,Skagerrak Fm.,8.29109478,,1.554725289,0.637605667,2.372507811,41.87146759,0.215733156,8.031700134,80.91231537,74.07026672,,,-0.208905369,0.012813707,70000
15/09/2017,2162.517998,438597.2188,6478961,-2140.390869,HORDALAND GP.,Utsira Fm.,14.48528004,0.642776728,0.735861242,0.470984489,2.302350283,36.95577622,0.405168533,6.184860706,127.2973557,41.85747147,23.24956894,,,-0.003184678,65000
16/10/2001,2687.03979,444169.625,6435569,-2661.577148,SHETLAND GP.,Blodoeks Fm.,8.757800102,,8.035663605,7.039443493,2.586842537,19.03721619,0.095898315,5.351102352,64.80957031,110.525528,3.177812338,,0.257800102,-0.004834929,70000
15/09/2015,2638.032,436804.8125,6463014,-2612.702637,SHETLAND GP.,Hod Fm.,10.04138279,3.325162172,3.325162172,3.381750107,2.497512817,12.2914114,0.132717192,6.864064217,71.2992096,109.6280975,12.62193203,,1.541386247,-0.03221583,70000
15/09/2015,2296.944,436806.75,6463010,-2271.654053,ROGALAND GP.,Sele Fm.,12.98614597,0.794057846,0.794057846,0.672887385,2.307856083,80.55188751,0.377843797,2.742907524,122.77034,87.30318451,18.67736054,,0.736148119,0.102742851,65000
15/09/2013,3180.52,437599,6470983,-3154.827393,VESTLAND GP.,Smith Bank Fm.,10.26706028,,1.856442094,2.041374922,2.428869009,94.38986969,0.332870215,,89.69953919,137.5639191,4.806583881,,,0.076244757,65000
15/09/2013,3228.4,437596.0313,6470983,-3202.613525,VESTLAND GP.,Smith Bank Fm.,8.703440666,,2.345838308,2.562200069,2.471665382,93.14711762,0.307268441,,85.04911804,144.0086365,5.680398464,,,-0.005117693,65000
16/11-1 ST3,2887.217201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.37920761,,,,,4.645330429,,,68.11948395,,7.711637974,,,,88000
15/09/2015,1789.72,436811.75,6462997,-1764.62561,HORDALAND GP.,Utsira Fm.,13.41747189,0.870197237,0.870197237,0.927876771,1.900435209,72.74336243,0.467204094,2.739178896,155.8700714,71.37165833,69.72608948,,1.167475104,0.059442788,65000
16/10/2003,1120.541599,460420.6875,6453750.5,-1080.508789,HORDALAND GP.,Utsira Fm.,19,1.186178327,1.184425473,1.640029192,,134.4580231,,,139.5985413,507.9893189,18.45999908,,1.499999881,,65000
15/09/2017,632.7899984,438591.75,6478951.5,-610.7750854,NORDLAND GP.,,18.44717789,,1.90155673,2.802007914,2.083723545,63.47900772,,2.174248695,143.6132965,8.889206886,25.74110413,,,0.022181351,65000
15/09/2013,2512.176,437615.9063,6470981.5,-2486.775879,SHETLAND GP.,Tor Fm.,12.33707428,,5.827151775,5.781240463,2.578854561,12.75813007,0.088254601,4.458491325,62.97845078,86.81278229,4.093541622,,,-0.014951905,70000
15/09/2015,835.312,436816.25,6462991,-810.2995605,NORDLAND GP.,,17.83680916,1.374521375,1.374521375,1.474024892,2.064197302,73.01098633,,2.443746567,163.64534,54.99685669,28.31948853,,0.336812794,0.024975264,65000
16/02/2016,1391.374396,476768.2188,6523588.5,-1365.009399,HORDALAND GP.,Skade Fm.,12.59817123,,0.619118869,0.613942921,2.079064846,99.95407105,0.44224444,3.226456881,146.1694489,,29.9227314,,,-0.003309264,65000
16/11-1 ST3,1273.281201,474568.3125,6436487.5,-1246.265137,HORDALAND GP.,,15.41151142,,0.86254406,0.73234266,,49.38004303,,,173.6697235,50.76050949,3.556746483,,,,65000
15/09/2015,733.928,436817.4063,6462991,-708.9224854,NORDLAND GP.,,17.50082207,0.96304971,0.96304971,1.061273217,1.836189032,84.15349579,,2.446679592,183.0708618,53.91493607,25.47257042,,0.000824994,0.013633888,65000
15/09/2015,722.984,436817.5,6462991,-697.9790649,NORDLAND GP.,,18.00682068,1.802482724,1.802482724,2.176570654,2.187252045,62.03021622,,2.470715761,138.9606323,53.95840454,31.65535736,,0.506818712,0.0152673,65030
16/10/2003,2496.445599,460445.9063,6453744,-2456.051514,CROMER KNOLL GP.,Aasgard Fm.,9.218566895,1.160115242,1.160365462,1.465354204,2.453510284,124.7303467,0.356580079,4.83259058,102.9239349,,6.960000038,,0.718566418,0.018334545,65000
15/09/2013,1461.704,437640.25,6470978,-1436.642456,HORDALAND GP.,Utsira Fm.,15.50984097,,1.006401181,0.997556806,2.053512335,87.70140076,0.485040128,2.645987272,138.7895203,56.04999924,45.51483917,,,0.004790089,65000
16/10/2003,2184.845599,460438.3438,6453743,-2144.545898,SHETLAND GP.,Tor Fm.,8.892803192,1.041694164,1.074139476,1.935125828,2.434885979,41.96810913,0.200975597,4.407211781,77.60751343,,17.04999924,145.9017181,0.392803341,-0.007445632,70000
16/10/2003,1777.485599,460427.0625,6453748.5,-1737.399902,HORDALAND GP.,Utsira Fm.,13.07006741,0.521195769,0.520409524,0.633534968,2.180334806,109.6353912,,3.274829865,131.1749115,88.51073456,31.89999771,,0.820064962,0.036003374,65000
16/11-1 ST3,775.1772007,474566.7813,6436486,-748.1673584,NORDLAND GP.,,13.07639885,,1.187585592,0.936831534,,58.66202545,,,194.5525818,48.83274078,3.263063192,,,,65000
16/10/2002,2842.049202,443275.2188,6444986,-2814.800293,VIKING GP.,Draupne Fm.,9.625,,2.191082954,1.473450065,2.360433579,205.8005676,0.389499009,4.852124214,115.606842,117.972374,,,1.125,0.012652858,65000
16/11-1 ST3,1847.993201,,,,SHETLAND GP.,Hod Fm.,14.30591011,0.43743363,,,2.213010311,6.407605648,0.253040135,,92.60483551,,5.713579655,,,0.002148173,70032
16/10/2001,783.2397898,444150.9063,6435550,-758.192688,NORDLAND GP.,,18.27676582,0.837300777,1.166759849,1.287046075,,100.8100662,,,151.7742462,77.05449677,25.14331818,,0.77676481,,65000
16/10/2003,1972.501599,460432,6453746.5,-1932.338867,ROGALAND GP.,Lista Fm.,13.23900509,0.458363503,0.456895709,0.505873323,2.195966244,107.5647812,,4.031035423,115.6878815,88.32991028,47.40000153,,0.989004135,0.036992848,65000
16/2-11 A,1334.6672,475375.0938,6518597,-1260.026855,HORDALAND GP.,Skade Fm.,12.24330616,,1.055232048,1.068497896,2.087164879,105.6457291,0.425398052,3.351064682,141.0908508,,31.02207184,,,-0.009723142,65000
16/2-11 A,2295.1552,475623.2813,6519162,-1988.01709,HEGRE GP.,Skagerrak Fm.,8.254645348,,1.825746775,1.827006936,2.36212635,51.41252136,0.1804723,3.832012415,82.81354523,,22.68752098,158.2641907,,-0.011439408,30000
15/09/2017,2547.381998,438596.5938,6478967.5,-2525.192139,SHETLAND GP.,Tor Fm.,12.43799973,10.47518349,4.97367239,4.177181244,2.557329893,11.0685606,0.159161806,6.311798096,66.92946625,36.2170372,1.58166182,,,-0.01298472,70000
16/11-1 ST3,1013.817201,474567.5,6436487,-986.8043213,HORDALAND GP.,,13.3941927,,1.267977834,1.100395083,,63.7694931,,,154.2875671,49.80836105,7.794789791,,,,65000
16/2-11 A,2227.8192,475608.5,6519133,-1929.066772,VESTLAND GP.,Intra Draupne Fm. Sst.,8.402066231,,1.433360457,1.48778069,2.286155701,83.71155548,0.294057339,4.286322117,101.2341919,,30.48229027,216.2094574,,-0.000186202,65030
15/09/2015,2547.744,436805.75,6463012,-2522.434082,SHETLAND GP.,Tor Fm.,11.25531292,3.598587275,3.598587275,3.1387887,2.514200449,11.11469078,0.143741757,5.523148537,68.83989716,102.5798721,10.92301846,,2.755313635,-0.041819859,70032
16/11-1 ST3,862.1212007,474567.0313,6436486.5,-835.1102905,NORDLAND GP.,,13.61513996,,1.256798983,1.118823528,,51.93338394,,,176.3129578,49.13482285,7.53934288,,,,65000
15/09/2015,1674.504,436812.2188,6462995,-1649.433228,HORDALAND GP.,Utsira Fm.,13.8749609,0.990881622,0.990881622,0.935743392,2.049590588,77.60211182,0.503210187,2.269039393,158.8861542,66.58062744,48.63768768,,1.624960184,0.058198005,65000
16/10/2001,1279.67179,444151.8125,6435550,-1254.62085,HORDALAND GP.,Utsira Fm.,18.04615784,1.107613325,1.075719595,0.974047899,,103.7047958,,,143.6427612,73.26622009,16.69776535,,0.54615736,,65000
16/11-1 ST3,869.7212007,474567.0625,6436486.5,-842.710144,NORDLAND GP.,,12.95740318,,1.265906215,1.079002738,,60.1997757,,,191.3299713,48.99691391,5.225732803,,,,65000
15/09/2015,1395.128,436813.125,6462991.5,-1370.089844,HORDALAND GP.,Utsira Fm.,15.29837799,1.388445973,1.388445973,1.480742693,2.030210733,94.9344635,0.478110045,2.108656645,144.511322,64.21156311,50.36259079,,3.048379898,0.019960742,65000
